Image,Label
28711,639
59419,635
10369,659
25714,97
39943,745
1585,165
60260,116
14405,48
7916,226
9802,627
66641,410
23537,260
3825,202
52649,933
46120,182
8212,106
1510,497
45500,265
14318,114
20926,358
26097,149
56139,524
38059,72
40272,572
32148,747
49244,462
22754,692
48821,557
9986,347
41719,54
66999,51
23927,17
15628,234
2597,279
63313,26
42901,600
63543,389
17359,347
14857,828
26694,434
20609,327
31844,315
30274,456
10239,116
21247,223
62,575
2482,4
49065,63
44081,180
43180,785
65822,0
66715,291
64037,44
46156,46
7569,858
36266,475
11644,386
52159,358
16660,457
33774,84
4729,16
39220,653
14616,746
19045,92
1254,0
45833,277
60143,11
13333,65
46340,38
5021,226
50628,536
57564,327
44192,284
37073,457
52188,817
20314,640
55767,231
60449,839
52294,761
19979,102
10150,180
20104,54
64197,190
38395,278
61425,156
7793,660
40206,251
7942,740
6766,129
12592,56
19193,533
65147,93
18796,56
7617,566
26778,331
49778,96
36063,102
12952,435
50762,4
11686,22
52956,732
51118,58
59293,282
39922,23
6837,156
14663,293
58574,206
49698,947
50404,98
21677,828
29128,702
45990,808
56911,772
36904,78
55989,19
23628,635
40837,368
36271,491
52154,181
41106,36
42136,258
48078,602
18769,294
38775,842
64835,707
7403,570
26856,90
28012,756
56401,644
65915,369
29871,589
64059,524
35276,211
7566,219
62691,438
21852,842
57161,11
3189,144
54778,222
65979,235
10987,101
59471,94
52387,420
48764,351
1130,116
55114,113
22204,429
38270,734
4079,29
54914,567
4819,550
35738,291
57717,11
58862,19
33544,669
44859,455
61788,164
67523,105
60159,624
6876,411
47866,734
23006,193
64242,120
42769,70
2879,369
32280,222
32697,524
63148,408
50564,250
39597,522
37389,140
16586,721
886,400
22004,78
35871,8
13052,295
19625,199
22306,383
37845,369
42021,103
63394,167
19243,93
29180,232
24514,102
43096,200
58508,214
37420,348
41204,549
53257,496
54038,274
4649,520
17303,362
2611,756
48336,195
16803,679
50725,335
62978,812
21753,191
27896,843
46353,528
39989,357
64861,204
57697,132
65671,45
41973,627
16095,636
47341,277
10990,436
63544,649
12168,595
54952,39
36208,467
62172,202
16692,56
22955,44
31116,367
34277,814
30333,205
23859,781
22804,350
407,498
66202,68
29424,7
23350,298
13279,629
672,17
22903,838
60613,37
35286,581
33462,136
34678,579
7904,79
11334,19
25306,756
61335,116
36058,657
31286,693
67257,886
31423,185
36347,39
11765,17
58960,194
37176,318
65987,87
61312,284
62647,110
63805,141
40208,213
21145,235
62055,731
37432,298
46007,317
61999,13
32978,337
45917,243
59746,624
51864,231
17961,440
54827,196
5712,246
22737,239
11494,216
58318,694
65212,204
15388,401
40373,65
57037,736
37665,497
62866,901
44250,153
2040,36
6253,68
57293,96
63898,469
33580,711
60575,233
5112,149
55031,53
53614,403
39285,23
53455,708
15815,76
9357,225
25376,53
51578,102
42528,424
1189,649
26048,54
34944,4
35350,204
14506,29
59081,10
51420,82
56757,839
52975,73
50922,219
63420,665
58917,628
28669,285
32256,468
67176,181
32999,75
5045,164
39338,225
46317,320
49240,3
8355,493
65648,303
30087,396
53220,431
62097,198
32324,416
30327,64
17177,418
57948,445
67063,141
8451,199
33575,535
58209,65
59211,110
6650,77
18080,162
1655,842
23932,194
13223,331
41775,544
2282,509
38388,389
55198,103
65904,194
30770,101
9305,843
21305,46
64956,92
50283,560
42477,153
12713,42
63650,536
19378,380
23446,163
43501,585
50806,82
40056,403
44470,224
29828,449
57133,385
21446,502
27252,76
46292,156
55922,11
56200,301
60418,11
40329,7
21976,36
47932,39
30871,147
13778,254
5895,635
67734,420
59038,383
43631,139
25481,312
23038,665
32997,380
31279,272
31763,139
60198,63
13653,254
29101,760
30158,56
63167,932
63346,256
7808,188
6903,171
41933,116
21566,214
2564,2
56218,362
5051,42
51596,347
65906,263
9546,244
41940,739
54659,740
66909,129
24991,33
58366,271
8941,147
60611,320
44289,408
5382,474
25095,606
11597,351
44678,87
26225,4
38994,158
53411,34
63757,394
40283,23
40257,3
17761,357
20611,564
61740,488
39982,316
46567,184
46712,399
1744,163
61663,909
58185,298
25214,72
28042,384
54129,140
19613,941
11313,719
63005,307
1303,320
61178,566
15853,151
11059,453
20109,102
55693,87
31924,209
20175,75
3466,23
18342,881
4774,21
55509,1
30581,375
16488,938
62115,103
6234,364
2413,245
23921,586
58384,556
28089,543
60288,98
36624,167
25540,713
45166,579
15015,213
2289,259
53293,123
61881,168
11720,496
1901,648
64100,179
39988,76
63939,365
8521,15
4591,550
67171,422
10005,544
21884,76
40089,188
27198,515
12208,94
10396,366
44275,17
17800,17
7050,738
40002,79
33298,534
53137,61
62706,181
67127,488
1965,36
46830,421
9758,120
2924,40
29756,29
58558,251
1513,2
37716,438
44125,521
17934,606
53056,348
24808,492
27779,281
23417,381
6728,616
32526,97
44696,547
86,411
41636,215
32488,422
17341,901
59533,174
6311,620
22544,193
6741,274
17814,167
14594,813
35639,40
56473,104
567,255
39892,467
5580,358
38365,57
1106,173
27936,7
45332,0
38645,102
67803,78
65484,767
11710,82
42549,197
3594,205
60894,576
34736,734
59527,3
41585,41
21555,568
67710,915
49410,65
56528,607
13241,408
53669,139
19702,317
44048,528
55844,657
36760,113
5428,559
50172,5
63690,251
66392,29
12910,197
31327,116
21738,682
41077,273
11186,906
9615,267
16932,861
30325,258
9392,603
60212,127
55299,386
25052,246
16531,929
38876,331
23553,171
35039,816
39417,123
378,79
25792,565
67505,76
40874,174
54758,360
60514,76
29960,197
56033,293
21915,60
49501,466
30032,116
51774,851
49610,465
43971,718
11283,203
61608,144
4439,509
7190,41
55110,40
34855,446
20980,819
15803,80
66657,83
9909,304
43588,217
41380,448
38414,269
30911,316
36677,620
22065,211
65806,468
4182,87
1060,501
35765,314
3343,90
48886,530
20852,217
3583,727
57484,37
17669,526
45552,3
35303,272
3010,487
29459,240
36170,201
35666,502
50802,7
66052,205
12135,290
65332,20
1998,256
54282,658
42784,884
49019,349
12597,703
63116,418
2804,481
14554,103
22770,390
26272,211
41565,435
21987,157
52778,717
53456,925
67260,609
8413,4
48602,301
11167,31
51385,197
36107,546
22583,525
6947,75
43646,769
42899,273
65978,540
67719,219
61829,104
24108,445
60670,75
24593,172
35230,695
34433,808
38410,323
4456,146
38464,220
37276,718
47087,1
60443,406
48004,532
26840,730
20640,42
51703,238
59509,106
36223,1
10912,65
4126,84
12487,166
17154,651
58809,417
36646,21
34784,303
17291,841
57723,757
58362,174
61419,223
55931,819
8800,33
66760,42
66993,92
50033,306
5231,760
13527,510
60899,302
36424,34
65232,654
5314,881
62799,637
10448,787
41300,454
14691,541
27970,323
65119,532
55962,259
63254,244
66489,76
53529,337
11640,657
16595,336
7135,110
38072,384
55409,87
28159,124
922,550
4330,923
45274,244
60467,778
41148,87
44144,380
61286,696
53854,712
52255,360
10586,437
24679,165
1173,448
62332,350
10174,14
33548,87
29570,239
20096,23
10266,137
10237,19
5503,749
61789,164
36229,42
61115,34
55102,420
24303,480
37135,114
55732,262
36216,30
41281,556
38722,466
50280,242
43876,455
63947,803
56525,556
63439,263
43582,779
35906,543
15660,533
22301,459
32003,350
6675,150
32271,84
64261,273
62999,335
26575,250
3491,178
51879,191
66126,325
58982,100
24873,39
62306,320
55227,37
56041,136
12323,662
62246,387
41519,174
38666,43
43507,375
46172,28
63450,8
24253,303
16233,127
56788,158
22214,54
24342,363
43147,660
36102,792
34252,635
45448,357
48807,251
16701,74
33376,48
63444,308
49328,492
358,0
13047,835
24952,169
5634,628
51926,193
13721,567
7580,593
21105,17
11603,190
62201,57
66075,223
45702,151
7333,906
45351,10
24987,307
63891,586
49915,749
58994,589
29775,858
54823,193
34930,93
45142,690
60134,798
28420,197
64323,191
20681,410
18562,337
5419,26
65855,42
29039,197
46519,312
59670,0
23236,544
18732,663
27156,318
20896,87
3420,187
41228,136
46573,362
28951,366
27220,146
41453,7
4466,595
7063,540
36795,199
22072,90
65913,142
51668,35
56231,260
44582,589
47237,39
47767,94
44246,751
42141,34
38244,712
12919,4
57551,638
22574,319
8305,694
20572,8
39228,34
9607,116
59609,602
37368,13
43135,298
49190,136
60784,20
33476,791
64908,412
32039,106
3615,640
17170,87
20992,206
62412,620
27275,302
26120,198
54861,2
24433,210
31469,403
47505,161
64781,135
49004,382
44335,2
21756,65
33191,60
23302,7
11217,647
54815,684
64067,257
63374,520
35930,143
23814,658
63611,202
51576,852
62566,195
50478,399
5235,277
33465,619
57401,113
60859,144
41426,262
9149,153
3333,119
33553,116
69,764
61857,796
39397,19
795,434
44595,238
63296,560
15590,320
9029,273
7802,9
16101,74
15256,531
65616,75
63002,245
58940,264
8513,534
11546,206
13071,12
10978,630
38511,263
2458,198
63258,187
19081,513
64001,239
45724,293
11508,282
15145,172
58293,679
51218,306
62482,43
817,266
2314,321
18681,118
62266,372
21498,244
38610,588
26083,911
25782,503
43618,535
32872,862
42781,554
50254,15
28692,68
43037,100
6645,242
25469,24
26492,11
52354,45
35912,359
35231,808
10325,493
10676,257
21166,190
6863,181
7561,194
38816,41
28859,497
4052,165
15368,155
16977,381
18386,88
60365,328
6748,182
42252,349
36158,691
38243,180
48676,40
55073,61
6155,235
64923,174
45557,182
63965,345
32216,144
33808,602
33475,203
65704,744
66257,624
53487,92
48873,576
64443,232
64030,57
54799,171
27640,539
66816,530
7408,133
19323,37
50077,265
21542,70
61640,695
44922,513
49569,17
12807,51
65841,164
23643,620
12087,13
52865,21
7502,79
14676,728
57478,367
42522,595
20143,146
31643,878
3890,82
35857,434
989,707
61255,0
11302,94
634,424
67425,65
55515,801
29314,399
29541,407
2115,48
64451,446
46660,140
52644,494
61962,751
64105,467
17517,444
55626,437
30931,21
49679,83
8775,341
22040,360
26218,220
38460,323
35528,191
28750,136
66437,624
9564,97
28626,82
7058,725
51692,465
33651,36
42556,266
18574,754
13065,434
29236,136
26264,250
47846,335
67000,35
39489,60
16567,444
945,150
53413,212
29893,622
19164,366
1256,450
34370,572
14432,221
61744,210
43442,511
51147,274
17987,548
41688,226
18779,313
22519,339
23873,87
29160,225
5947,644
29719,219
53291,52
64380,19
60202,466
4304,743
38853,292
67250,409
28603,855
54747,612
50367,696
12745,184
20317,740
59697,168
2752,42
26065,472
64594,46
37916,75
5851,29
49469,570
10690,208
11392,361
52943,80
36689,63
35883,201
61259,178
31786,810
8396,603
57291,556
3104,68
30562,10
25946,438
7119,941
44484,63
67400,349
20753,368
13263,674
7031,495
10415,278
45435,127
67527,418
13393,707
64507,697
6456,412
20546,93
36293,490
10181,348
31835,410
15867,96
15925,745
22013,251
24756,266
52735,292
27097,840
40867,251
15078,280
48059,116
2461,496
41516,318
53058,591
46916,788
46274,129
47122,124
4826,633
57178,780
42857,151
34140,397
24457,20
7690,233
46971,558
45456,476
52538,712
14819,779
40561,2
27951,443
64550,725
19381,300
40023,103
24876,298
62129,75
5995,784
62378,146
56387,113
52087,393
63951,106
22700,316
56178,400
324,167
58819,273
38372,280
19024,193
6659,40
63549,11
61712,273
22901,803
12497,61
1353,725
26841,4
31605,74
44103,553
62798,266
5107,676
47492,360
40805,116
5964,655
26848,906
55762,631
30725,536
4131,554
49232,351
36430,245
17344,813
53172,810
47832,33
26402,324
26196,8
10600,88
42023,764
46969,279
13802,225
45447,363
59022,72
40816,166
51337,598
49464,115
7017,406
44742,862
37334,252
18065,133
48548,363
57910,105
26439,1
31632,587
45444,32
67670,439
38284,252
47209,647
8278,505
33137,67
49771,234
18673,743
32803,441
36118,659
11854,601
40776,550
66171,785
43079,75
12051,639
10182,448
54070,76
34453,22
5008,74
26477,174
20701,75
55413,37
64644,226
60328,125
61748,356
12265,110
57708,169
33317,67
50078,587
43750,163
67278,87
45857,172
24182,109
33902,387
47202,417
42704,113
8179,53
54579,1
20426,394
21891,13
56357,515
29855,194
23699,570
12747,14
39806,434
38540,272
2823,204
11884,764
4554,13
33496,314
2039,306
61600,899
2154,302
47631,357
26241,787
64210,855
47072,764
57892,745
26189,48
7878,23
21594,394
21765,266
10524,10
30787,373
28945,349
24247,604
52361,224
52720,423
22120,274
30190,535
42949,656
37347,789
32929,421
15714,493
21960,527
34251,681
13165,17
197,723
13371,651
11705,151
45265,662
22257,11
12702,401
64883,249
35636,74
21773,12
56462,146
6596,599
58984,446
10406,744
11895,600
16998,242
25179,658
36976,500
4416,277
25340,235
50507,179
26121,744
54427,48
17559,95
41604,336
42437,478
32599,13
59955,304
39751,99
55476,808
38778,459
63670,11
9666,250
18724,455
54535,209
42802,335
9857,343
65088,8
22226,215
30620,332
22948,105
32992,812
28882,77
22683,538
19434,123
11221,417
4142,224
37202,468
64403,522
13619,439
61592,287
60192,208
5330,19
41068,294
3877,15
29354,135
33238,13
16325,270
32123,51
29078,728
27186,314
62555,37
40374,96
26836,339
51892,68
15972,266
57618,573
18683,373
27304,183
35532,129
60606,358
13093,700
41556,76
59801,329
67167,115
66471,163
56331,152
628,132
65597,2
27912,867
23825,35
42964,14
67311,474
20115,810
43723,201
67808,156
34049,42
7188,794
6422,462
46112,43
57576,24
15084,368
38382,411
9475,721
19946,903
13407,37
3169,103
57082,472
20065,246
14425,2
64716,831
8079,510
36005,244
28839,36
37790,345
17608,658
12758,648
25798,448
66830,546
2527,177
59396,106
32769,97
11649,406
27217,800
48937,832
11762,720
58137,428
25790,172
11362,141
30808,158
57869,151
25436,176
20015,201
47176,103
58430,129
60096,200
9532,199
21599,513
22608,119
25517,301
42328,223
41085,33
23476,943
62127,686
64866,630
57935,353
48919,406
21117,43
13697,533
30146,490
56255,248
48404,43
49028,99
11841,38
59706,174
26476,199
24088,457
26725,503
25598,163
61227,76
35145,456
9478,761
6575,263
46019,947
27799,732
64194,839
38441,892
37470,62
15966,946
34036,232
2877,811
50497,600
31530,327
36045,294
25571,273
62012,63
67202,143
7472,240
59824,226
49722,266
7772,260
41819,553
15296,147
59912,494
54318,30
45705,686
53527,266
3458,809
10525,502
24156,190
50559,275
3304,405
2733,562
60869,198
54132,634
42098,338
43052,225
7348,657
58308,229
14256,11
22951,292
44605,19
32846,855
59838,462
39223,247
17068,321
20517,319
38381,655
48304,474
19209,39
46572,441
7347,351
18719,246
19010,68
4402,34
31562,368
1906,40
25961,139
48997,31
28816,615
39884,492
54833,949
3469,402
40691,762
66134,20
14246,23
43495,202
20058,20
63135,243
64104,103
3910,518
58382,277
29005,44
24405,266
28720,194
40945,262
18428,57
21603,155
19913,245
17826,224
31193,129
43318,65
63180,238
29186,238
9901,13
44424,92
47782,167
61300,729
8420,15
60100,212
62527,87
10081,306
50739,87
20596,639
11176,635
57590,87
13745,323
59136,205
14465,188
57034,35
9675,325
49979,272
35618,526
17494,325
28687,242
37571,287
11296,604
93,336
61722,486
28651,750
10493,741
23088,94
24094,847
61077,697
5899,201
12653,226
36949,566
21678,88
55796,506
53806,622
20235,343
52056,195
56029,66
50972,123
25762,125
12374,127
18374,270
13338,740
62196,94
28879,899
54964,11
60568,11
14552,826
45305,666
48170,150
20075,197
44351,667
33451,136
50184,317
27612,253
6360,224
65809,379
46956,902
8983,358
65399,113
52389,307
11114,11
66358,97
33749,29
23528,17
2038,125
51719,81
63041,502
61826,769
53949,586
47623,811
54196,420
34159,19
21835,42
51116,67
44928,885
15901,464
57146,287
21858,612
26115,118
14890,297
66447,21
35541,25
11067,39
17393,7
784,193
35688,219
36311,423
59112,42
35051,586
64523,568
15201,621
11066,502
10935,826
67150,513
64963,212
33598,305
34410,267
54236,104
41730,1
16470,106
4833,72
66589,307
52495,567
7075,234
41398,401
54731,656
64776,823
60310,301
25616,99
28093,840
63146,90
22715,211
47925,290
14916,397
6398,81
13316,73
25990,426
27110,954
24839,308
62634,21
24949,306
19221,13
20090,188
25689,322
63157,599
58615,387
3650,829
34204,236
42990,13
23506,71
8522,170
42132,945
2036,109
45788,510
478,98
2553,94
59713,87
26604,103
48519,258
14360,410
59672,598
42076,381
29938,932
18297,112
48068,53
5040,214
20490,173
16135,68
47615,808
40388,624
16399,284
8960,324
2274,152
20479,79
48042,264
55838,8
32716,41
41757,264
27871,321
64255,699
2854,233
42073,214
45669,307
32212,238
51821,568
4792,89
31099,249
62751,446
66445,220
13533,68
65668,81
34468,3
32682,468
56415,418
17141,773
25256,285
16019,43
51969,584
57502,284
25670,862
25234,239
34306,591
40642,739
33804,287
60716,450
25667,931
11292,448
52304,484
10675,360
59995,530
59858,879
15612,120
22791,93
54512,656
36651,29
35732,222
40057,366
63477,554
52011,99
48876,72
35687,136
43210,898
8441,427
54225,602
57060,110
54304,184
63788,72
14597,10
38010,297
50995,75
59703,162
3741,590
53476,177
36190,642
13028,265
66650,189
347,77
10618,14
29373,24
19871,437
64988,203
42972,340
16144,202
3504,501
10303,465
19710,268
30372,944
6299,624
42284,116
32589,287
42415,301
8578,567
30852,231
28581,120
53398,155
54533,457
57280,249
46410,836
48127,338
12905,133
43814,47
37189,792
64392,53
8678,240
14886,164
45869,3
8111,102
61359,250
21042,721
33217,770
42660,1
40765,429
50319,379
65164,112
18549,427
59069,817
2577,288
16616,485
24312,113
9542,350
67152,211
20182,6
55384,759
54939,438
10660,944
6979,656
20784,544
20125,94
65411,172
17142,217
57819,390
33729,19
44989,103
37923,82
56085,42
29447,213
48104,47
19527,240
48028,721
30875,158
48852,200
26641,482
20793,681
14438,162
12989,605
7323,21
34661,133
14600,19
34556,710
53483,510
11930,259
36518,417
26106,11
39813,679
12821,613
63441,198
31067,854
4885,678
7162,77
26057,168
13646,431
46295,535
2443,241
7041,112
57569,639
21940,463
13638,88
13139,188
8340,540
32914,690
36984,288
23021,221
47589,437
48564,519
12689,80
58902,87
6763,7
58090,12
40410,420
62764,136
59289,212
25476,40
25649,420
62479,543
48505,448
10728,586
58899,87
13525,383
445,125
11693,847
37353,704
37740,502
40875,181
65045,248
33773,293
17150,135
4252,288
9337,31
1464,532
4570,906
46024,112
19581,409
46455,239
19393,395
59974,120
43274,17
53391,800
2012,9
4858,93
10709,823
32061,255
40504,50
46443,305
6808,81
62622,538
21520,102
19999,864
30233,120
8342,233
66670,212
20319,81
26901,734
4237,176
38053,751
45554,260
47807,220
1287,31
13949,173
59328,63
60099,830
29552,109
55502,520
58282,391
22651,407
26219,871
13456,434
45668,418
56190,34
27797,274
33341,129
67208,36
24829,147
15954,854
6252,661
2092,411
27393,574
51351,291
27638,220
585,306
22965,291
578,321
66752,685
61698,208
10735,619
32617,521
55712,177
38788,312
57536,749
30733,463
32395,89
61966,150
47962,16
48809,256
26833,795
5877,889
27637,242
22678,277
7423,186
22549,11
16456,266
29093,529
62653,197
27394,528
66720,541
21866,98
51222,41
16038,592
23725,239
17860,7
33281,350
44353,162
1335,140
27938,14
6027,512
25300,81
34535,76
17585,9
29456,713
7465,357
64598,607
4585,603
12706,13
53338,916
8563,630
42633,89
53255,363
60459,533
40230,324
42684,178
66865,252
61280,323
62363,441
55860,141
11210,116
48272,178
7661,104
31546,518
29351,573
9095,4
7636,147
14174,17
27316,258
55344,149
32456,40
53654,757
66528,226
41042,408
1896,406
16978,11
46198,95
18506,106
65054,361
38515,384
64055,880
47293,855
42938,519
2450,40
993,838
55377,233
3335,120
29221,789
55374,306
57855,481
25671,562
21716,152
10705,453
41188,87
65195,109
59325,142
18188,336
11795,339
66153,443
57908,365
43333,347
38569,404
19704,69
766,173
58295,883
66003,163
57385,428
41628,901
10888,72
49234,307
37204,516
49157,738
43709,72
18279,141
20325,323
58069,796
10892,325
8824,129
25243,576
6366,144
59780,530
7469,454
56405,627
52283,193
48836,156
32964,34
7334,905
43986,386
48877,733
33428,336
65408,664
61128,861
17347,90
35344,461
58190,495
58945,710
4307,343
22510,731
22195,133
66112,259
23659,223
7385,94
36054,608
12338,460
15959,34
38691,117
57200,368
48254,66
8110,637
30122,106
67293,891
52665,278
45128,35
56701,194
24121,580
44411,353
19762,404
32636,507
60012,725
23490,140
25991,429
58403,271
7106,330
34854,381
6814,641
27158,347
22620,553
55158,79
42793,248
51782,251
62727,226
60556,671
54041,290
36068,637
46075,118
51740,96
58669,40
65288,76
14575,894
26897,41
11711,606
53036,398
9071,390
9827,410
57771,387
7089,303
56674,463
67035,147
34801,96
35668,515
53933,146
46023,822
58958,157
66710,847
45256,152
2465,444
48601,250
64382,195
54869,116
28874,261
58220,951
53499,813
34991,294
44006,223
17977,647
42220,609
41021,335
3396,535
59927,688
36779,213
25756,268
39663,416
31996,263
41436,141
54974,314
65242,110
40262,57
23680,774
941,77
30011,398
5764,195
58331,129
25617,486
14281,156
18773,129
52558,450
48750,436
53913,300
25893,491
19751,345
51839,109
66357,695
35565,492
62170,204
39693,182
15041,657
36358,387
18084,623
475,469
42410,374
12035,382
50921,189
52801,167
60748,820
29356,644
53516,19
62353,567
2053,843
24786,283
53217,327
65986,98
52743,238
28562,238
33388,371
10861,405
33491,45
27506,216
24950,163
13876,760
28288,740
42747,188
8665,36
58103,385
49034,95
3360,811
37021,407
1097,594
48962,149
11338,728
37646,385
25526,103
14100,293
42717,341
49152,272
865,579
33640,0
61257,136
53207,97
1823,658
32455,108
7258,540
54242,509
61797,44
32961,87
64631,205
64801,851
63733,15
7563,453
1895,502
10088,308
5887,13
34009,53
49485,397
51407,373
8447,416
39800,630
61076,259
42215,90
30840,875
6112,550
39492,335
16617,77
44280,84
11024,789
45875,731
22976,435
56896,357
11676,135
50132,109
15002,565
39968,463
66847,437
1366,872
41732,176
10919,44
58570,556
9762,12
64078,129
25181,234
28591,23
15344,150
21990,270
41146,254
21358,63
11355,402
40416,181
55048,554
54487,120
56563,636
635,283
62483,105
63060,891
35893,685
14301,769
14630,761
45395,94
11713,729
34027,602
41985,94
32384,273
51081,178
1987,356
40453,475
26321,278
4721,174
39503,75
28478,482
32594,366
17363,308
46180,147
31629,12
21473,36
37882,328
46953,386
20816,757
28896,233
24445,13
5194,203
52583,604
15144,545
20073,41
700,2
22443,510
60305,277
17973,20
6050,588
40597,291
33070,320
14042,54
581,89
67072,57
64831,39
52899,579
52509,40
63234,279
48647,271
30279,294
59260,301
13570,280
56726,224
38871,619
57648,44
28605,948
42985,283
63826,455
42111,97
27805,353
30765,457
39170,70
64021,573
61295,517
43741,519
52745,8
67494,385
57286,506
22123,430
41772,532
27307,273
58626,750
54937,36
46001,661
55562,295
54386,271
2618,212
60855,156
26165,466
4220,158
62388,225
61026,115
54271,84
16543,177
5713,377
5284,302
67552,215
27524,331
16259,221
56792,564
4278,158
50552,686
64826,607
58651,249
12992,202
46716,428
20653,195
63216,11
12930,518
13069,5
48159,426
44855,97
64025,150
3115,212
19994,420
16409,272
44196,767
50750,633
42649,53
3309,72
63470,517
7978,83
15542,882
61815,810
57656,94
16902,513
65655,1
60348,644
16947,360
59187,248
35329,371
44121,830
29171,212
40429,527
58178,96
59009,185
56284,265
42806,171
42575,730
7209,152
61487,746
36544,70
62214,843
35927,209
14734,200
9742,77
64123,791
56683,212
27585,323
7595,817
38521,236
58592,90
26381,252
36709,179
25200,75
59420,72
12778,391
24033,59
49445,21
3176,303
29891,789
67406,20
29811,459
61823,463
45863,687
12763,550
64080,292
11289,202
27724,168
64272,40
19562,690
10858,291
43679,314
26107,140
45431,93
14631,127
62572,761
24365,287
53343,456
32515,209
58834,172
6777,779
9585,530
15393,557
10781,104
3114,684
19759,169
44724,885
64932,386
13458,105
11304,36
8727,151
52607,403
59118,639
44438,47
38530,405
2321,188
44882,110
56251,15
60438,418
54520,285
28382,842
24899,81
53711,485
27226,240
36816,414
56356,500
3711,316
10065,544
24793,96
47523,57
52554,573
45794,219
42114,462
1311,338
41279,125
45986,407
4241,58
66387,20
27228,57
17072,586
32720,222
61417,44
10852,66
66338,223
56876,685
31035,129
9472,77
1969,614
38883,393
15417,87
30167,171
41885,136
11398,117
11539,502
18505,8
33833,366
23515,173
15663,357
13709,188
65929,76
54975,696
38260,469
19385,598
20743,263
67419,712
4780,63
8474,0
19615,281
121,68
14052,42
67116,197
11525,83
5911,361
43281,149
55500,510
26008,181
29049,92
31889,100
367,132
20292,546
18244,654
41165,58
15517,360
67759,481
33737,516
49527,174
62217,767
173,244
15668,46
31990,15
33759,531
20846,608
44293,164
47723,320
59688,536
54180,320
27171,925
66960,49
8869,529
30477,72
46031,822
59311,3
29142,190
57226,746
1220,212
39238,37
28373,204
40465,501
63023,103
21504,454
7446,102
34714,556
5227,682
43649,495
36093,34
8905,216
56550,405
7966,418
8523,89
40913,661
63350,162
41958,431
24608,552
26573,440
58436,448
25897,221
61412,295
64565,168
64221,500
42829,157
19583,135
51130,597
51546,606
28949,498
36152,713
40822,262
58833,639
67118,33
16027,255
61486,490
56691,87
47977,454
30459,99
32581,34
7746,212
256,171
11306,59
45061,20
3478,541
2536,45
39698,79
60493,348
26310,116
20622,300
3525,204
1186,65
11515,609
12923,180
39547,120
49238,681
30998,700
34705,944
29386,11
49280,570
64990,267
48026,440
20884,538
51687,183
41455,395
62748,226
8366,46
13295,603
3963,407
31110,169
11548,750
61707,794
63810,93
14993,502
15097,13
50989,563
23858,90
22303,283
35749,501
34217,753
15470,63
26428,113
63097,583
27179,54
65669,320
19238,660
8244,385
61401,375
62300,95
6507,13
66578,80
20923,488
7141,368
20272,102
42675,693
22658,931
16529,521
31202,563
30646,182
60466,277
20942,1
52966,151
47446,92
11927,325
58163,36
46730,583
66076,261
26013,773
44123,59
57423,44
9153,248
16448,40
15586,239
6782,794
53282,75
7635,559
20295,208
41011,235
49148,350
26744,950
54817,262
11246,861
67766,8
10615,548
19375,96
25370,246
2444,290
49195,280
39027,222
1907,316
43476,61
56981,231
65746,265
52527,318
39689,118
58312,136
66788,80
33367,98
38101,662
39562,906
24835,570
1253,441
40938,418
11346,42
44032,419
6655,630
19885,709
64911,146
58808,279
5517,6
37161,440
45268,258
58900,173
13443,36
30467,72
2543,51
36834,325
55832,478
27355,301
4505,463
8465,770
38475,139
66055,82
37223,510
14457,59
32547,20
22028,361
7800,14
24028,770
54856,277
10136,74
16939,45
15700,0
25837,167
30968,10
63457,600
50289,481
9680,547
23588,480
42936,224
64133,184
34108,357
59549,96
44079,547
41110,394
21065,490
57566,158
10356,511
35233,762
52766,1
23447,411
62524,586
44721,197
59197,507
66292,163
29210,56
25151,139
64512,649
5756,177
28788,30
60367,184
29947,4
64627,37
26734,44
44645,463
33894,557
30913,4
56350,422
38777,514
8025,909
50244,325
66767,383
52937,132
50139,177
11633,267
55425,1
36772,106
17490,270
67662,377
8976,316
18360,39
37239,209
8502,312
16825,414
51804,168
41481,109
17362,405
14521,144
1324,281
16051,206
60552,163
59084,174
44714,61
43026,115
10026,287
37857,72
43168,367
15112,559
64993,710
45325,173
67265,526
8130,593
23536,238
3433,115
12845,19
10254,275
45062,644
29011,292
29286,398
60069,42
6236,149
23716,74
3113,723
64611,293
32103,302
7388,127
50311,816
24128,217
3757,300
62386,205
31524,112
12936,57
19558,94
45792,809
4280,23
2226,539
30109,215
37795,588
40396,362
12888,4
44717,364
60151,39
9481,258
20864,785
64856,126
47793,166
18143,893
55881,28
66573,1
31558,283
43021,721
38069,240
31957,882
28047,348
37315,535
33984,384
7035,462
33096,75
12370,75
12612,42
29791,421
36344,317
64829,90
33246,729
37141,238
38930,527
46760,34
66552,484
15595,216
33299,269
5482,879
33320,426
8314,36
39269,180
14443,516
15278,530
51874,757
41203,514
26505,100
60426,395
8089,291
42500,197
67205,735
12796,366
53180,761
49983,718
51893,13
8086,420
9150,173
7681,188
32975,604
41667,534
13715,132
3663,320
41741,16
65612,823
3874,20
22021,306
19695,405
60961,223
45278,459
61765,1
22857,80
35972,661
67270,646
1027,2
36365,74
22798,495
41907,357
57680,736
55691,599
50970,29
12197,14
32899,56
22070,328
62236,34
10629,278
30338,19
59562,12
14131,103
67794,188
5782,242
37345,270
41483,198
17413,188
64449,698
47897,30
59689,19
13419,102
32267,353
25136,661
28612,590
64024,20
44549,132
28045,275
13038,581
