Image,Label
43644,22
34364,207
12011,451
48469,78
55766,32
10965,26
13725,43
22322,396
19518,284
9652,44
38062,837
57208,96
66850,49
53664,458
37618,38
16570,131
46129,6
20064,142
15618,58
25638,35
37762,107
25856,155
45048,0
5647,34
27902,43
10740,272
29007,355
15646,22
51483,57
54362,236
48378,665
50131,222
14789,102
7893,159
2539,425
46117,908
48800,57
54560,55
26221,3
31570,373
46584,203
57825,128
28320,302
64312,148
33561,316
45761,56
67407,6
14204,123
7336,31
34632,372
28835,924
50594,227
23988,2
35161,781
25092,28
30677,80
35078,8
15794,500
32435,58
66704,159
36770,182
51671,42
51073,9
31721,451
12318,227
52272,58
8069,155
49343,387
35042,64
26153,12
26390,230
62458,89
33175,86
60734,31
26992,591
17783,309
55396,35
44201,173
47205,122
65283,659
23112,723
44434,8
56745,628
48534,425
34970,148
23014,924
11071,227
48286,56
34381,18
8743,330
10047,124
30291,10
4222,68
43767,376
34238,6
59124,260
41102,276
12258,23
29195,726
40681,117
22057,620
61229,581
41941,473
15779,746
18151,763
44248,57
8999,35
34979,142
60574,49
30965,9
26861,506
66556,122
7771,108
56651,187
45991,62
31320,32
17793,28
36613,54
12273,406
29317,5
36313,93
39964,40
55702,466
4093,424
44698,373
32644,717
31497,689
46930,26
61920,134
60683,254
52945,29
50640,470
15497,107
24974,43
46224,551
23739,9
7875,930
7627,67
38461,471
1183,853
35080,28
6237,69
51113,322
40646,178
38000,7
32217,269
58796,711
32116,192
51958,7
30835,376
52736,415
20105,5
4909,85
31464,201
12054,19
65093,66
6410,522
53634,35
43110,58
67240,124
51826,0
47931,429
59716,67
39515,148
41512,13
11135,73
31388,36
33247,38
21188,447
56638,245
67802,326
67652,71
36655,70
19600,52
27155,85
50801,658
49407,256
61499,131
30740,185
14596,51
14163,328
50754,7
26768,675
17034,572
43443,39
20009,327
60144,218
35049,33
34554,542
52443,50
31992,445
35598,69
49525,101
43263,257
53436,119
52712,505
311,255
41132,128
16213,38
17808,46
65646,64
34711,222
20765,507
18580,6
36661,111
53930,130
10713,242
50667,233
6599,114
2000,68
39354,470
21742,334
10353,5
63607,33
42735,745
36862,185
8543,53
47357,73
3691,128
21113,70
6315,17
13910,501
58816,189
67209,335
23827,1
58034,3
46360,160
3732,21
50225,342
46372,329
31311,38
21629,441
43280,370
46666,148
47554,6
44686,21
27128,73
16445,3
55037,146
20591,577
8141,21
8583,93
38869,251
7941,48
15585,689
58050,387
18640,404
43954,668
43160,8
10771,416
44272,179
11102,100
36007,70
9265,81
51592,29
32109,38
30,16
2601,122
47697,689
63354,382
5609,99
64588,24
45059,0
36121,127
7663,14
13381,27
7791,74
29048,41
18281,820
31890,14
48255,58
17003,187
37027,200
67687,272
57336,519
63928,326
60691,55
36470,56
28296,172
67053,71
3858,32
29332,375
36868,148
28096,69
30176,33
54499,259
2132,111
50191,73
49311,123
18556,44
66853,376
29660,268
14874,781
66803,146
61657,183
19091,230
26541,349
13437,454
50811,675
60455,896
56140,359
33554,424
2073,38
20332,286
54334,926
45878,78
56186,118
30392,200
32444,375
40235,147
63087,107
35505,486
17503,313
1074,86
47212,27
31069,9
267,248
2046,54
16788,1
39378,299
2938,99
17480,49
28146,31
8643,140
56276,27
6226,245
25954,122
32667,370
41548,11
45445,7
50408,666
54706,43
24228,419
49477,672
16922,1
42666,118
12793,460
55549,799
21068,6
17514,9
47806,247
32421,778
64178,21
4542,1
9620,14
38178,101
11333,53
44288,771
33259,706
57136,51
7332,158
18588,216
48258,18
30758,139
17128,4
50742,281
24393,359
20370,271
17110,741
51762,5
34615,230
45988,582
65409,466
64890,95
20251,257
18251,94
59826,22
21214,257
25984,30
1344,397
12036,48
42731,122
39117,30
28954,189
51209,0
22112,58
54762,22
2124,78
10489,59
54207,30
24990,17
2558,272
1966,166
21946,227
27311,433
14525,64
63342,727
17705,7
51187,123
39558,0
2441,322
25826,67
39756,296
45981,18
19130,86
34755,228
21978,18
52187,315
3065,257
55061,30
17580,65
55094,128
12549,29
48815,91
4509,43
14665,7
33025,47
39958,820
8290,21
250,101
3834,146
19803,169
41490,329
14546,2
34758,441
49597,581
25213,551
983,41
53376,166
24616,134
28406,5
41948,38
36822,175
5575,4
6962,84
64711,19
40223,159
41137,268
40350,11
67175,27
20870,413
3624,425
66446,332
4540,0
28078,218
30967,228
36286,735
37617,13
441,233
53200,438
32073,18
33107,19
9936,101
58300,551
60551,214
4714,108
51045,16
52320,286
357,91
46581,98
17322,160
13154,292
11571,355
17375,408
40134,244
50604,327
35955,74
30048,85
63056,215
64071,138
52883,14
64737,28
40237,85
51228,853
22980,139
30404,427
1592,64
22411,85
454,196
27292,55
28546,561
2067,107
9070,26
33340,6
40632,750
60594,257
16521,475
63414,51
53449,130
138,46
34933,684
19827,24
10549,326
40105,64
65689,596
24745,428
39759,551
19208,49
32372,119
57441,91
45966,153
36877,300
65853,1
30974,17
14646,474
58800,128
49154,17
52645,60
7740,35
16613,255
41130,18
5380,28
10147,169
43278,54
31473,180
25941,43
56417,6
56427,132
2008,0
49147,112
52888,122
55382,7
19103,441
14866,248
6387,342
39960,12
31457,34
39483,309
65520,19
40710,524
39104,184
29635,82
9599,0
29398,184
2523,59
18852,95
61154,19
8090,202
5433,271
60154,159
30260,10
44364,17
57962,820
6231,104
55589,210
28280,93
17496,396
60432,59
1769,26
60975,134
51313,119
45464,9
35620,359
40280,343
25834,166
26268,207
11848,473
41422,283
36116,724
22571,11
40515,342
34155,333
44765,142
61053,227
23623,214
22752,153
50091,319
19340,31
38340,204
25067,71
59647,156
6305,65
23287,924
33103,120
62243,233
56445,148
49558,315
47386,99
19611,3
24166,196
64238,13
45770,352
29124,445
14242,209
26741,519
35099,285
53414,59
21172,130
43250,13
20973,5
2088,191
64735,52
51704,81
22650,355
3752,259
58953,196
15010,232
20046,12
543,296
54085,28
66963,32
6626,739
48515,551
66545,83
59123,82
16708,55
14688,73
27074,180
2981,84
38703,359
8161,52
59146,551
56180,4
38725,120
56451,27
42036,853
40567,763
32041,21
60932,97
35279,84
58766,64
9690,18
39722,739
59003,139
64226,89
19765,16
37896,50
66081,0
15274,108
42033,121
46484,48
3917,187
19826,474
17912,413
17976,46
12710,32
13961,13
31375,77
63307,134
60278,21
2272,108
26029,192
22139,208
62178,59
34782,102
10582,6
6778,326
3591,1
63390,135
31631,315
52065,119
43580,1
49975,60
25407,176
20773,73
64264,78
4068,43
47181,189
26773,36
24036,59
12435,133
62215,3
56708,786
44033,153
13897,122
8753,41
65765,22
26322,27
61476,98
53630,438
37635,408
24489,240
523,46
27976,18
38928,86
6523,73
55036,220
12666,166
62963,57
26508,228
47198,315
66506,324
35005,233
66750,14
58008,419
8831,165
6043,99
45590,54
15703,28
57053,714
51631,81
42389,51
24597,169
11481,263
32927,537
44857,6
20083,926
33526,9
43558,275
47842,242
17266,2
20452,305
18359,293
46659,332
35888,217
56716,924
33801,98
57417,48
65797,26
32067,32
32989,70
60334,57
50271,202
7312,2
2780,134
39729,271
8017,53
11053,18
42424,49
65859,302
3366,38
35451,73
19215,228
44553,26
37774,77
44224,228
16148,458
6930,376
32206,347
40087,349
66684,723
2675,16
59727,471
32394,157
18805,189
16017,192
36384,561
27058,697
31834,218
5799,128
54566,86
27783,491
43739,142
16040,200
11673,17
17153,542
33766,6
5232,85
63634,28
16642,271
11903,668
8434,106
269,0
37559,108
56944,43
43781,7
57052,405
8184,151
46603,131
57897,1
18587,0
55259,569
33418,7
51322,477
45835,254
6277,11
44587,203
35483,174
49817,551
11670,45
49201,157
4844,227
51819,121
14272,1
39809,596
65355,119
24893,837
59065,57
47251,537
10521,626
29774,51
53189,305
49707,404
1138,416
61877,184
12837,55
43503,14
42550,86
2326,194
30329,2
66753,27
6270,48
35428,121
55143,300
48446,131
44970,194
35181,820
35970,189
56930,30
30448,121
15742,612
45527,285
49718,30
29888,77
62355,186
61317,121
6222,505
47593,360
51584,30
4691,18
26674,153
29752,62
56661,14
54023,300
23970,244
43809,29
33425,585
19845,140
30356,286
51571,165
53243,410
50579,518
61012,0
2281,728
25674,66
40530,14
44911,418
56343,105
43920,163
7278,86
47376,9
34149,6
47738,27
31536,52
53003,312
59913,100
30702,148
26433,7
29686,286
36398,29
22217,99
24928,186
35845,433
50571,27
6534,24
24541,43
45141,67
39265,815
43650,41
15547,269
58999,186
67725,27
54965,147
59482,142
28360,6
57068,22
36598,806
11178,0
21589,28
62155,461
16225,205
23462,44
12754,192
25028,26
3390,449
38706,300
4748,31
53169,406
63104,35
24113,1
3790,395
11448,48
18120,182
39346,101
53474,28
40584,49
8199,32
35220,62
46789,27
55137,539
16082,591
32724,2
54480,100
61364,326
38324,519
44091,33
29117,67
35703,342
20484,108
53225,43
48200,38
11872,49
1398,36
6870,0
17621,64
39403,62
67138,86
16493,153
4770,91
6202,582
65768,24
47540,269
53508,7
10954,209
26308,153
65339,30
64268,56
11399,659
52617,4
63495,326
57923,372
51700,473
56524,458
14733,41
65657,27
14527,28
59015,51
62909,50
49937,683
64420,658
15326,31
65025,31
63504,410
28961,217
10650,607
43296,44
26572,64
43736,11
18011,425
208,67
67196,668
36681,6
32522,305
52012,668
53014,25
62891,40
41747,124
2479,284
8113,60
50196,57
54073,324
42976,135
51749,40
14882,26
67733,900
1411,62
14759,21
53961,415
63226,85
4396,218
49601,198
59378,10
63136,27
29335,384
2814,8
48556,215
17157,423
41009,8
35624,46
28527,2
31714,10
4316,215
42485,153
60914,240
22085,689
51878,296
27180,237
28533,373
24663,504
34668,57
26562,21
57529,0
65737,680
26023,94
51977,11
25355,11
28556,217
12813,12
62460,735
23713,327
42680,474
39645,11
38354,6
33302,166
54262,28
23975,145
17688,183
28124,0
33605,722
28787,51
37929,400
38541,136
2720,74
62229,155
31022,57
26451,403
33903,542
18685,66
40628,3
50286,55
51161,57
4787,227
54459,189
67535,134
41076,265
5840,218
7361,29
436,6
59239,69
5129,27
58950,447
26964,837
39600,20
31443,58
6549,108
61410,138
25396,680
28447,86
26398,222
29181,474
48371,101
35384,207
65769,289
50215,378
61731,27
29477,12
3860,486
28856,108
41493,309
29372,9
4094,94
23512,227
23353,359
42724,40
67360,327
54139,1
42798,142
38129,5
41739,3
24527,38
40103,506
48365,170
15568,10
33994,46
62656,38
66604,18
51528,342
38348,60
35185,228
59007,57
26000,2
66513,458
9561,183
67178,184
23376,386
32325,257
686,0
1552,84
58469,25
9061,148
36411,21
3557,117
26288,378
42526,243
64792,59
41388,24
37300,38
18675,193
51562,482
25251,24
1534,184
65341,262
7462,122
1598,148
4355,118
64810,405
34289,52
50470,64
23197,121
349,46
13880,608
32784,85
31428,48
10942,12
39517,48
2530,650
3193,11
39730,461
24212,14
7159,333
11512,199
29580,345
55745,387
58101,326
44282,68
3002,200
40284,299
56422,83
47948,665
62988,184
44573,60
4022,387
55856,396
43831,658
4474,11
12953,8
59477,6
51154,64
14066,31
9253,228
61638,80
23389,722
41858,572
18953,101
4848,412
52970,386
9037,675
20372,777
67128,582
49534,507
18480,1
30681,432
29295,0
53658,375
59869,35
28481,28
16924,85
65374,25
3601,84
64174,441
46759,100
9644,198
22031,610
5722,257
24983,54
60829,470
27489,81
17259,69
25391,67
66840,71
14337,425
64193,22
49939,83
51232,359
21054,31
11032,189
5093,276
57548,152
51427,14
32661,55
43125,251
43358,4
5597,415
701,173
3041,166
20408,296
62782,43
8769,114
63176,247
36456,799
33225,179
25619,106
23923,504
47183,108
36738,24
34731,121
9246,66
21252,117
62552,140
10293,43
64514,27
27175,70
26675,373
9060,135
22918,12
12425,276
10747,551
59503,585
60891,382
46073,581
22472,93
56803,31
39334,12
36756,14
21691,591
27750,28
45998,47
25632,710
20072,246
24421,246
43550,6
11162,3
59495,106
34484,470
10968,122
21130,236
3186,342
25174,202
502,42
8265,246
60557,117
60177,134
28483,132
48239,28
63849,170
16582,451
17667,129
14731,23
16000,59
49326,900
41164,14
30616,166
13170,367
30947,117
33700,254
53425,71
41634,14
33873,11
28316,22
50996,77
14782,14
47983,283
28258,169
53263,5
38953,19
23543,4
50950,257
58548,387
53294,2
60532,108
11999,458
61235,315
65566,330
46392,888
44345,133
1745,228
15217,52
21453,69
38094,299
14141,24
55526,169
22412,5
24269,170
14114,7
28301,285
1332,370
14744,612
2705,322
5393,29
57213,14
19293,31
50929,31
21490,244
64900,106
351,98
22961,58
34730,888
49325,160
12641,80
15243,471
19127,228
7844,3
46141,4
39686,6
22093,130
63324,451
42430,427
13089,0
10583,263
61069,187
27285,17
52026,470
17807,378
64374,60
55879,505
51439,247
65832,16
25161,67
42001,218
19811,247
65295,134
57896,247
38367,786
66349,95
48115,27
65340,930
13109,461
31529,40
7175,140
39579,260
16838,40
46034,248
59682,263
46717,1
28337,133
10340,7
17838,68
62521,201
23356,193
39603,46
56059,395
53222,89
7345,233
43857,482
55624,2
36144,425
20080,386
62382,127
23782,67
16913,133
25418,327
54679,60
26886,13
46911,159
18465,299
26384,64
24910,58
5983,180
45038,329
61599,345
1952,121
54944,271
41965,114
55650,142
13565,20
30862,750
60843,327
55144,148
27498,64
44425,64
39973,145
60290,400
13896,85
54399,471
21027,378
30328,236
60786,30
38422,2
4758,30
48367,413
55668,136
62612,6
32673,53
1702,259
48761,18
8808,130
3173,15
7770,26
65135,19
19956,6
28,142
4265,93
25589,3
18821,352
44500,355
31411,174
7869,208
52469,0
66401,237
31877,6
3843,46
24412,18
53400,217
57345,26
29608,355
56568,370
270,121
414,15
59249,715
28060,55
63597,259
11565,726
6196,44
23641,416
26293,12
45331,50
50626,54
34423,237
39733,672
4630,119
18495,5
52518,382
4809,85
13895,454
23626,94
37897,78
12436,12
38531,9
47737,254
2213,309
62929,672
48139,8
34276,69
17014,0
17471,100
31402,269
58608,754
24073,28
35129,32
35418,92
1652,17
57237,233
55009,30
25367,334
40455,236
66757,84
25380,408
12836,43
45437,41
2415,482
34600,332
46644,501
24193,33
52236,16
66291,152
14128,205
59500,119
19842,6
59700,18
66157,192
33785,1
44428,253
25799,612
23463,33
53428,360
11052,209
19945,24
53803,599
33539,62
6163,30
50900,7
45266,82
49222,17
25905,292
50475,71
691,146
24857,192
14723,13
20338,101
61004,47
39749,322
17859,22
57175,91
52170,8
10585,159
40594,62
24211,258
48447,728
53311,64
24468,130
11428,18
44278,299
16795,22
20677,668
24671,486
33326,15
33004,74
20694,322
36895,50
15123,77
49369,17
8129,12
24886,172
39678,139
16362,180
4370,94
45160,115
16559,477
56879,15
58483,13
9676,227
54644,150
39785,61
51360,471
3053,21
11753,173
66092,106
47773,64
66525,8
21094,233
7149,126
20419,112
1925,500
13799,13
44712,30
50565,131
52386,31
44578,230
10112,50
21713,262
39058,27
19300,248
16822,578
53329,47
1946,46
43336,2
28108,256
62545,378
52005,64
995,675
9025,118
60945,148
40683,26
13404,308
56848,28
9631,89
11039,2
60008,15
2846,148
19472,276
56298,49
37273,85
29777,343
683,265
1218,73
66848,252
60155,51
60503,14
29481,355
38631,104
37959,483
54745,28
56590,126
13766,689
8122,46
29753,14
52444,296
57877,39
37755,30
6337,67
19988,461
24038,254
29217,51
59880,897
64459,374
42238,332
64749,58
2448,218
42593,4
36955,74
49433,21
29880,85
4675,54
44593,9
515,577
62693,81
41364,119
42616,3
499,486
42882,1
39148,38
23245,9
52859,242
48062,126
42959,241
10368,176
25032,7
22539,24
30081,11
21014,470
56240,24
16084,17
25535,117
50568,142
33550,7
54316,21
46871,316
48265,64
55282,32
61806,310
37925,66
63784,20
2647,465
52569,129
11815,199
7413,4
53684,101
4995,150
1844,12
34802,156
62287,853
13449,0
37200,30
2312,465
37805,465
54088,74
23735,477
20471,908
29143,6
4642,35
14834,62
64196,42
47305,423
29258,124
37012,36
15114,458
28027,126
16895,551
19575,458
57224,410
66007,0
61691,79
56973,55
31939,334
23377,6
57929,715
42393,145
55990,365
15133,745
63560,186
41008,447
25330,43
48189,29
3465,7
7091,7
19743,292
24693,54
38872,46
30414,1
49516,311
34405,208
11035,470
67472,896
59474,49
39040,3
48589,80
13526,66
37020,38
34805,183
11018,569
60569,711
60861,49
45757,155
23238,303
55314,8
16688,386
24434,315
15514,265
61477,174
58680,429
17468,44
67775,92
43862,85
18810,41
51772,69
48966,27
18427,408
47552,315
41247,104
41416,31
25918,432
17406,49
39404,542
35708,133
12924,326
62210,615
62946,32
7,121
40678,196
34264,666
48525,6
8469,38
48366,28
63554,569
65796,97
55264,43
53697,410
57253,131
29799,10
48221,127
33294,143
19115,3
4639,328
6910,659
44432,62
16828,445
14351,233
1993,539
43965,410
36694,888
14317,67
49174,73
49638,666
35183,458
29201,930
47961,184
36497,119
33113,41
12392,921
40763,888
28008,52
8799,735
49069,225
45432,18
36807,200
41067,73
24089,18
11349,189
20497,49
27985,888
57664,13
30882,355
66289,189
45851,48
14933,133
19418,148
9601,134
1810,130
26690,11
1146,395
39513,97
54911,28
35683,99
14690,165
8457,68
16241,12
3022,446
5053,48
46945,6
9345,21
15074,142
14396,4
46283,28
50798,11
18551,29
60741,176
42927,16
7722,428
30906,47
2373,342
60646,86
40074,134
3581,349
17425,329
4327,8
55379,74
2121,471
54329,102
16974,309
54084,412
3931,416
6034,1
53121,29
37196,117
4998,410
3457,88
7908,723
61706,400
6204,3
30184,166
60117,283
5319,128
9449,43
4560,70
56440,64
2955,258
28654,670
57008,473
59392,427
9129,269
423,4
43915,0
37720,24
59541,97
48377,128
12750,236
30360,44
31818,423
40547,82
7714,86
66281,35
973,1
25259,126
47006,330
20229,40
26487,108
56384,78
54513,45
52066,77
1217,228
9027,31
304,0
24236,670
43932,14
23103,145
21725,117
18132,185
47587,6
6468,12
9829,46
18837,7
39563,296
14755,391
40915,41
3731,225
53730,908
63217,74
33513,276
17327,267
54452,924
58847,475
22132,107
62375,185
53852,73
3651,300
58895,30
31549,143
30068,36
54572,319
26074,62
53196,52
49443,276
40582,55
125,230
65936,184
11150,217
33205,66
66068,65
16568,176
53671,415
51987,140
200,26
58824,112
51444,244
64354,6
65663,32
14200,101
13243,187
55932,52
31048,281
61532,22
43725,2
3383,218
10787,134
9195,201
6446,370
5201,926
35952,105
22428,69
10231,310
55550,305
37023,598
5797,163
54938,263
51241,9
52112,145
40685,86
23907,74
61079,51
48533,900
16578,342
46551,39
44619,108
1539,108
28674,438
12277,17
61847,309
59026,397
27948,255
3412,119
67100,78
50348,342
64874,153
44508,432
24890,46
32080,85
21025,7
39302,446
42854,145
56365,196
24114,815
9430,44
25016,447
10132,16
31008,1
51594,119
61643,146
21481,62
63279,562
18231,83
24014,26
49681,300
27122,199
21043,335
8239,6
52633,245
22221,511
11948,163
43632,403
48872,2
11846,142
7201,243
8028,89
62464,300
39716,26
44263,38
53811,24
32171,778
62865,442
15431,4
8365,12
24775,18
56340,1
16594,194
37193,22
59190,474
30302,64
17307,5
21412,133
54283,8
21850,0
27370,50
30547,313
59998,52
15389,29
32232,4
28972,52
47652,108
23880,2
42929,229
63677,327
7435,73
52713,372
39980,28
59115,58
44359,0
28471,216
40297,105
24272,900
46399,417
46693,112
20326,58
28363,13
14908,286
49912,52
35791,5
41248,128
22709,79
6272,504
59281,505
6131,120
26133,384
46516,561
54519,192
61511,169
32461,727
42338,193
7929,1
8630,86
10455,1
50611,341
47634,0
61753,101
65447,296
39486,184
26100,43
61677,63
30510,313
65407,170
22595,246
22493,286
59344,6
29907,60
45364,246
53588,470
65151,189
51883,48
17412,95
2103,408
8566,119
34590,120
20598,138
10424,128
14393,28
31347,551
31389,122
61784,123
19854,310
29012,475
59016,158
64330,154
12600,19
49809,53
22745,269
14352,185
2484,117
64800,573
37287,159
46751,28
55203,410
52205,134
22773,1
58347,406
60413,2
41714,49
5454,14
49830,101
57820,216
66958,182
41196,183
14199,400
63349,741
27010,715
23887,41
41778,100
41166,126
24157,3
32640,11
37599,416
3516,106
17217,202
31896,14
37727,203
3486,207
12364,34
43236,11
44104,73
37072,612
56309,3
67537,129
33232,376
5889,27
39697,332
45603,608
64005,451
45489,26
39022,24
49215,201
1591,186
36330,203
4961,196
52812,199
35413,38
29052,11
9162,41
17395,42
26453,23
46685,10
3281,275
56990,186
18435,18
45119,8
56777,106
34037,329
6899,97
19756,121
29671,7
50459,598
28637,43
23558,26
22177,2
2451,2
8857,100
63225,335
66172,27
36210,342
2977,21
58222,144
59943,73
37031,55
10757,80
40985,569
12903,6
15550,3
7711,349
67636,207
53119,471
24732,253
7147,107
46537,202
39976,257
43704,337
5696,717
11671,425
49206,45
36705,173
66618,500
52107,415
65122,260
3331,47
22672,95
26257,9
1780,17
5935,286
40176,6
64151,100
27327,253
29359,147
34242,5
46750,1
45965,24
32196,424
13714,169
20021,0
37038,48
61908,815
19793,334
67534,0
61416,78
20336,0
27064,96
31698,191
21628,296
57997,120
38770,67
11231,706
67155,51
29192,15
52424,2
58539,29
28753,46
45940,260
62293,86
12584,142
32876,6
39615,160
46462,786
5402,119
44776,728
28306,48
11691,2
27369,313
36255,145
64454,257
23296,90
20288,7
32179,74
10222,70
39662,26
16517,15
8364,1
48188,47
17531,100
27009,3
51026,127
38681,786
12873,14
45295,64
8358,5
47708,6
56360,6
1045,342
46766,40
32462,38
23221,395
11584,771
34880,442
154,315
64580,2
16226,24
2351,371
60949,157
7355,7
26788,55
1466,276
15436,97
58314,275
59915,429
54703,384
12861,312
47598,20
35745,13
41593,46
63512,27
59740,42
13583,470
29000,8
27447,0
41996,162
54008,60
11482,387
18253,73
25795,48
22657,229
34618,191
59805,101
54024,32
15199,243
1203,34
48048,4
54593,101
548,21
1467,326
36782,327
35363,5
3958,153
2810,370
1528,63
22417,518
32624,1
53685,122
9867,416
36028,101
37261,207
50566,198
21199,22
19078,370
7378,83
15762,504
41603,908
41988,418
64946,138
23520,43
34322,31
10979,337
54608,342
16239,112
56806,22
59354,123
48264,310
63608,89
51723,8
13582,139
32193,330
36072,30
529,227
60636,102
50258,17
45047,148
6898,451
47496,122
24362,15
42261,2
3674,40
31338,88
67762,185
40389,310
29687,511
29433,244
37006,56
9376,134
66207,722
55512,78
28175,38
38832,303
4907,286
1944,120
66370,12
33479,169
14556,335
31209,107
10344,477
26658,107
36178,255
17337,39
29900,31
20519,28
55775,314
64770,20
5487,202
20924,41
25626,1
52915,10
2407,30
20512,3
58602,138
38870,11
32343,329
56545,157
27005,24
11378,415
60588,324
65590,97
65308,60
29731,10
20740,236
35312,32
40566,12
57320,507
25441,24
55723,30
22744,0
36485,130
3943,187
761,404
55101,562
16802,373
33431,51
28944,12
21128,524
57605,259
67057,74
47777,3
17290,6
20174,4
56099,119
797,9
12527,48
37182,59
980,27
1360,706
6616,0
65031,189
26636,1
60157,33
21253,28
61296,28
59385,404
37308,155
61402,155
10844,727
36394,416
55569,35
44243,292
33615,33
52763,21
24144,18
46580,152
6900,427
60056,10
41237,30
49758,192
9957,17
14418,111
56596,537
22108,186
36180,155
16938,395
24391,46
36130,6
33744,4
20993,95
29371,81
31759,16
14555,419
20385,238
29655,338
34073,404
16720,449
36115,106
44023,6
54078,214
33253,724
15260,12
44985,24
15468,472
43771,107
38145,61
40075,146
62949,259
14607,123
10656,672
51401,26
14918,24
5882,330
34727,83
49141,3
23173,107
14283,166
49571,14
25408,207
29785,16
50014,338
47471,5
18074,52
62176,786
8647,0
64506,33
44380,530
56658,189
10570,258
17785,71
34994,6
52325,127
8146,371
59907,329
31564,61
6937,5
42540,25
36753,1
66631,26
43223,3
46941,111
20510,30
40943,85
1864,232
60516,71
5831,46
46303,14
40501,240
65952,22
22617,43
13102,230
3954,477
30956,3
63224,82
13784,5
49586,85
17695,342
31452,7
38339,5
1020,582
22817,155
45139,207
11684,91
997,0
35119,423
40140,373
34317,9
56654,330
20945,582
17243,926
23479,58
17584,58
29183,13
37168,252
24558,159
59441,237
49716,5
64889,130
6765,1
32707,18
12409,728
7340,18
16302,425
15427,82
2318,415
60827,208
48009,46
9741,135
7756,67
44435,122
55690,132
40667,2
65465,29
43206,83
41898,292
11098,400
52482,289
13796,9
29164,203
57425,69
15572,98
17264,578
43889,122
39212,133
15080,8
60204,170
57902,183
61093,57
25934,14
51224,129
25271,225
50717,217
25647,67
16429,85
66205,723
37310,33
12643,20
27869,241
61544,123
26615,28
66781,189
9795,58
30205,174
46802,39
16455,163
13693,312
49231,144
24310,131
18714,84
35551,41
53623,62
35704,133
54260,530
64591,310
8608,86
12671,417
37216,104
32251,126
5615,416
20617,9
15938,1
55408,19
56426,13
58188,4
29015,157
51911,227
24052,18
12066,2
20603,710
12854,73
23315,12
31429,4
14753,581
23097,69
31146,386
50915,244
56358,97
47653,433
55581,376
24779,68
13779,26
33865,7
29886,15
54685,105
9381,54
27513,71
64642,58
28242,35
56737,143
47551,86
14353,56
62652,79
67292,262
22682,99
36599,146
38002,55
16524,11
21914,117
15100,21
7686,179
57270,22
54893,9
18866,55
37419,454
11960,54
39203,128
41566,55
53702,69
2288,82
35464,6
33080,316
15253,93
15308,117
38957,7
17447,34
12346,313
34151,12
45607,607
14870,23
59852,2
58075,67
47513,496
9053,799
54585,26
54932,186
1227,101
32843,175
6265,465
13048,705
52561,207
65722,347
12676,537
11945,166
46397,680
5802,573
29729,726
37510,12
31578,71
30269,46
51962,66
14265,148
18009,97
64126,372
55493,37
40890,771
43845,207
47319,259
41945,93
38214,3
38981,241
39388,12
23882,11
13233,187
35873,173
46321,192
11989,475
19222,12
2291,64
60892,897
40404,187
27836,482
61372,680
67088,93
2997,39
46217,84
19332,244
36727,182
42884,127
33754,38
12450,193
19836,14
59696,49
28855,153
5329,930
60294,473
49109,326
27868,55
21243,49
447,3
30706,166
13401,7
2358,355
36128,51
9317,25
4984,27
44223,5
7858,7
6082,43
33556,260
21633,837
59892,672
3338,106
28619,372
63088,193
40169,44
19347,6
41466,35
46799,156
30378,30
6206,137
37901,3
25123,108
55582,44
7266,0
25121,585
29105,36
21335,130
63138,100
50150,54
52842,376
37612,91
31561,142
8065,132
29601,115
12111,1
44443,139
28929,330
20120,1
25708,628
23888,148
15564,375
8651,24
52839,49
22985,73
43974,97
43472,3
31726,267
39294,6
34163,337
26425,241
54495,107
38919,18
66687,35
7043,95
37898,155
46231,537
61442,133
21847,425
44194,6
6944,31
44170,375
29321,35
32079,177
12180,384
65740,429
48190,410
38973,237
32793,237
18236,257
31046,13
51038,53
42486,23
15166,367
44012,4
29748,715
66875,67
56620,326
15290,2
19944,14
62725,259
5957,155
30082,54
18261,322
51380,347
14910,217
66462,612
31117,342
21259,48
47344,186
26079,131
35751,458
71,165
46325,69
54358,255
13368,152
7678,214
54648,93
21171,26
17853,37
46474,71
53619,57
8785,28
39301,93
2732,338
10352,5
40934,106
5019,432
22843,55
63987,806
36300,3
21229,30
61172,96
24975,1
242,62
25461,71
41854,2
21048,112
271,86
29760,78
66050,22
43972,28
22009,152
64973,121
4672,60
22091,8
12342,319
41784,313
54683,121
57775,29
63533,118
14262,19
54525,69
51767,370
40218,49
24565,14
14701,10
28643,38
34426,55
22971,38
46244,55
4893,460
30230,569
32743,458
55067,13
52419,247
14371,180
13694,84
42838,142
38126,152
48441,28
47752,123
7123,230
36455,129
40527,96
44998,142
31071,58
8147,7
25147,30
25278,51
52556,45
34053,458
14716,441
19269,684
6417,10
60587,98
10390,207
44420,246
44703,53
56432,326
33021,446
52692,425
41218,43
12570,5
31664,169
32903,107
32000,90
52788,345
45848,0
48688,19
17111,683
33132,28
31242,237
18760,172
8885,64
65471,78
64413,184
59459,105
47197,451
41523,21
26671,626
23758,585
29443,470
42862,2
12917,477
44072,237
9390,40
1692,192
39736,582
21295,210
1759,43
40083,177
30027,342
15151,21
54687,27
53836,21
56296,105
4315,204
13584,482
65544,59
64996,539
11620,147
56497,522
18134,22
19079,43
11592,71
26800,88
422,372
19224,43
57690,50
14342,21
66459,30
40841,285
35448,108
17235,612
60297,237
